step,loss,alignment_loss,regularization_loss,alpha_min,alpha_mean,alpha_max,alpha_std,learning_rate,step_wall_s,alpha_layer_00,alpha_layer_01,alpha_layer_02,alpha_layer_03,alpha_layer_04,alpha_layer_05,alpha_layer_06,alpha_layer_07,alpha_layer_08,alpha_layer_09,alpha_layer_10,alpha_layer_11,alpha_layer_12,alpha_layer_13,alpha_layer_14,alpha_layer_15,alpha_layer_16,alpha_layer_17,alpha_layer_18,alpha_layer_19,alpha_layer_20,alpha_layer_21,alpha_layer_22,alpha_layer_23,alpha_layer_24,alpha_layer_25,alpha_layer_26,alpha_layer_27,alpha_layer_28,alpha_layer_29
124,28.703351974487305,3.4618053436279297,25.241546630859375,0.10593248158693314,0.8412292105456193,1.0,0.21199714051459437,0.02,23.922243227949366,0.9508020281791687,0.9729092121124268,0.9876750111579895,0.9988933801651001,0.9902892112731934,0.99952632188797,0.994878351688385,0.9715046882629395,0.9667299389839172,0.9585056304931641,0.9715294241905212,0.9661773443222046,0.9146974682807922,0.9403567314147949,0.9391871094703674,1.0,0.8769404292106628,0.8021512627601624,1.0,0.7839573621749878,0.10593248158693314,0.9637380242347717,0.9428602457046509,0.7588978409767151,0.7096685767173767,0.6129041314125061,0.4888100326061249,0.4511069357395172,0.6920145153999329,0.5242326259613037
125,27.344626367092133,2.1077508330345154,25.236875534057617,0.10497570782899857,0.8396575989822547,1.0,0.2114518592389607,0.02,24.022442073910497,0.9519681930541992,0.9707632660865784,0.983161449432373,0.99617999792099,0.9909547567367554,0.9983092546463013,0.9915212988853455,0.970767617225647,0.9684982299804688,0.9582007527351379,0.9645217061042786,0.9634214639663696,0.9100928902626038,0.9403964877128601,0.9359033107757568,1.0,0.8764376640319824,0.8020133376121521,1.0,0.7793883681297302,0.10497570782899857,0.960982620716095,0.9403039216995239,0.7522043585777283,0.7077528834342957,0.6107761263847351,0.48867368698120117,0.4506579041481018,0.6903561949729919,0.5305445194244385
126,28.938052892684937,3.7483251094818115,25.189727783203125,0.10452374070882797,0.8398930110037327,1.0,0.21143042987811936,0.02,23.8901442050701,0.956814706325531,0.9686688780784607,0.9766202569007874,0.9956718683242798,0.9883816838264465,0.9952635765075684,0.9921514391899109,0.9760872721672058,0.9761613011360168,0.9570295214653015,0.9679210782051086,0.9640890955924988,0.9124937653541565,0.9423874020576477,0.9395991563796997,1.0,0.8785797953605652,0.8059962391853333,1.0,0.7771217823028564,0.10452374070882797,0.9565870761871338,0.9373063445091248,0.7447415590286255,0.7058712244033813,0.6099548935890198,0.4900011420249939,0.4514339864253998,0.6898680925369263,0.5354634523391724
127,27.916260719299316,2.7194700241088867,25.19679069519043,0.10383327305316925,0.8395501638452212,1.0,0.21141413587357197,0.02,23.864366186084226,0.9606797695159912,0.9665926098823547,0.97298663854599,0.9943726658821106,0.9838199615478516,0.9933286905288696,0.9933227300643921,0.9810684323310852,0.9815600514411926,0.9567159414291382,0.9701047539710999,0.9628824591636658,0.9124346971511841,0.9442622065544128,0.9412016272544861,1.0,0.8790521025657654,0.80866938829422,1.0,0.7737842202186584,0.10383327305316925,0.9514505863189697,0.9335801005363464,0.736090362071991,0.7034114003181458,0.6086524128913879,0.49153774976730347,0.45242518186569214,0.6900352239608765,0.5386496782302856
128,27.418064653873444,2.2315602898597717,25.186504364013672,0.10155319422483444,0.8385872560242812,1.0,0.21217793844712274,0.02,23.879189334926195,0.9625748991966248,0.9662891030311584,0.9719183444976807,0.9945905208587646,0.9800800085067749,0.9942562580108643,0.9940233826637268,0.9850517511367798,0.9846514463424683,0.9554983973503113,0.9703822731971741,0.9627413153648376,0.9106359481811523,0.9453721046447754,0.9409520626068115,1.0,0.878322422504425,0.8093585968017578,1.0,0.7693372368812561,0.10155319422483444,0.9471649527549744,0.9298606514930725,0.7274994254112244,0.6985046863555908,0.6041809916496277,0.48928722739219666,0.45044729113578796,0.6913973689079285,0.5416858196258545
129,28.419337153434753,3.261719584465027,25.157617568969727,0.10145127028226852,0.8379145748913288,1.0,0.2130904379780991,0.02,24.024842563085258,0.9630771279335022,0.9664762616157532,0.9738434553146362,0.9952086210250854,0.9803190231323242,0.9962647557258606,0.9958245754241943,0.9868271946907043,0.9859102368354797,0.956730306148529,0.9696268439292908,0.9646127223968506,0.9076780676841736,0.9466130137443542,0.9409101009368896,1.0,0.8787024617195129,0.8113204836845398,1.0,0.7674400806427002,0.10145127028226852,0.9421140551567078,0.9273006319999695,0.7192456126213074,0.6945152878761292,0.5979663729667664,0.4865642189979553,0.44852301478385925,0.6900486946105957,0.5423227548599243
130,27.846532344818115,2.709094524383545,25.13743782043457,0.10116123408079147,0.8364861436188221,1.0,0.21363627262002366,0.02,23.864112759009004,0.9615780711174011,0.9674273133277893,0.977870523929596,0.9945213794708252,0.9807490110397339,0.9957548379898071,0.9961457252502441,0.987714409828186,0.9851729273796082,0.9573791027069092,0.968239426612854,0.9646976590156555,0.9034358859062195,0.9454605579376221,0.9390973448753357,1.0,0.8765421509742737,0.811259388923645,1.0,0.7639604210853577,0.10116123408079147,0.9380439519882202,0.9225993752479553,0.710121750831604,0.6900504231452942,0.5916501879692078,0.4841354191303253,0.4485940933227539,0.6882867217063904,0.5429350137710571
131,27.120104372501373,2.0255208611488342,25.09458351135254,0.09788256883621216,0.8340827027956644,1.0,0.21477741514363483,0.02,23.86110732506495,0.9589552879333496,0.9669701457023621,0.9838835000991821,0.9930546879768372,0.9824450016021729,0.9964208006858826,0.9981876611709595,0.9864616990089417,0.9834638833999634,0.9566243290901184,0.9666638374328613,0.9620071649551392,0.899034857749939,0.9423226714134216,0.9356728196144104,1.0,0.8723787665367126,0.8089548945426941,1.0,0.7581978440284729,0.09788256883621216,0.9315913319587708,0.9169495701789856,0.7016202807426453,0.6849052906036377,0.5849735140800476,0.4799940288066864,0.44489654898643494,0.6847149133682251,0.5432531833648682
132,28.492423176765442,3.469941258430481,25.02248191833496,0.09686380624771118,0.8318542351325353,1.0,0.21543272078913578,0.02,23.855756837991066,0.9558123350143433,0.9677954316139221,0.9892972707748413,0.9897682070732117,0.9833692908287048,0.9931645393371582,0.9948396682739258,0.984105110168457,0.9805030822753906,0.9579964876174927,0.9657775163650513,0.9604413509368896,0.8975082039833069,0.9418458938598633,0.9322707653045654,1.0,0.8693209290504456,0.8070074915885925,1.0,0.7521141171455383,0.09686380624771118,0.9290928840637207,0.9100919365882874,0.6921519041061401,0.6808435916900635,0.5780235528945923,0.47691845893859863,0.4415009915828705,0.684262752532959,0.5429394841194153
133,29.497007846832275,4.541380405426025,24.95562744140625,0.10338685661554337,0.830764380345742,1.0,0.21529434842554157,0.02,23.994195426930673,0.9533509612083435,0.9715918302536011,0.9947835803031921,0.9887906312942505,0.9852511882781982,0.9906063079833984,0.9958656430244446,0.9797195792198181,0.9762583374977112,0.9629610180854797,0.9646734595298767,0.960503101348877,0.896911084651947,0.9422743320465088,0.9287581443786621,1.0,0.8662942051887512,0.806166410446167,1.0,0.7443702816963196,0.10338685661554337,0.9297799468040466,0.9012773036956787,0.6813858151435852,0.6809591054916382,0.5721309781074524,0.4737570583820343,0.44127121567726135,0.6880285143852234,0.5418245196342468
134,28.193466663360596,3.2705349922180176,24.922931671142578,0.10980814695358276,0.8303227573633194,1.0,0.21577623482723227,0.02,23.881493691005744,0.9528083801269531,0.9781023859977722,1.0,0.9907598495483398,0.9890133142471313,0.9924757480621338,1.0,0.9763105511665344,0.9716680645942688,0.9690481424331665,0.9635765552520752,0.9613471627235413,0.8960722088813782,0.9436808228492737,0.925296425819397,1.0,0.8629841208457947,0.8031685948371887,1.0,0.7381613850593567,0.10980814695358276,0.9329890012741089,0.8912433385848999,0.671319842338562,0.6794306039810181,0.5662542581558228,0.46818476915359497,0.44251134991645813,0.6930688619613647,0.5403988361358643
135,27.45473599433899,2.5450527667999268,24.909683227539062,0.11551477015018463,0.8287771378954252,1.0,0.2165002260464103,0.02,23.85852790705394,0.9514748454093933,0.9822720289230347,1.0,0.99173903465271,0.9906540513038635,0.9924244284629822,1.0,0.972594678401947,0.967693567276001,0.9753639698028564,0.9619979858398438,0.9610150456428528,0.8949294686317444,0.945019543170929,0.9215179085731506,1.0,0.8581189513206482,0.7999166250228882,1.0,0.7315707206726074,0.11551477015018463,0.9377318024635315,0.880730926990509,0.6610352993011475,0.6763686537742615,0.5573868751525879,0.46025946736335754,0.4413505792617798,0.6971325874328613,0.5375003218650818
136,28.20332646369934,3.340012788772583,24.863313674926758,0.12136657536029816,0.827417201300462,1.0,0.217373317313518,0.02,23.883659178973176,0.9484596252441406,0.9874849319458008,1.0,0.9908450245857239,0.9916883111000061,0.9914268851280212,1.0,0.9700843095779419,0.9651071429252625,0.9824646711349487,0.9609870314598083,0.9622766375541687,0.8912568688392639,0.9462693929672241,0.9180720448493958,1.0,0.8542351126670837,0.7961360216140747,1.0,0.724540114402771,0.12136657536029816,0.9452669620513916,0.871170699596405,0.656346321105957,0.6722037196159363,0.5473064184188843,0.45130935311317444,0.43947282433509827,0.7019152641296387,0.5348237752914429
137,27.71315896511078,2.8906434774398804,24.8225154876709,0.12609709799289703,0.8256777291496594,1.0,0.21761130266731055,0.02,24.016545682912692,0.9445479512214661,0.9913285374641418,1.0,0.9902420043945312,0.9915144443511963,0.9894310235977173,1.0,0.9665729403495789,0.9626161456108093,0.9873115420341492,0.9591459631919861,0.9630110263824463,0.8865428566932678,0.9448879957199097,0.9130309820175171,1.0,0.8488467931747437,0.7905714511871338,1.0,0.7162262201309204,0.12609709799289703,0.9512577652931213,0.861294686794281,0.6507172584533691,0.6660744547843933,0.5424779057502747,0.44501855969429016,0.44061747193336487,0.707916259765625,0.5330325365066528
138,28.01000666618347,3.2396743297576904,24.77033233642578,0.12841150164604187,0.8247175465027491,1.0,0.21816323645566943,0.02,23.860926585039124,0.9425407648086548,0.9957470893859863,0.9984385967254639,0.9937130212783813,0.9903769493103027,0.9861913919448853,1.0,0.9610018730163574,0.9643617272377014,0.9926167130470276,0.9560520648956299,0.9694323539733887,0.8877404928207397,0.9432405233383179,0.9063252806663513,1.0,0.8429784774780273,0.7873775362968445,1.0,0.7086402177810669,0.12841150164604187,0.9555613994598389,0.8569306135177612,0.6470452547073364,0.6602050065994263,0.5418883562088013,0.43985095620155334,0.44133469462394714,0.7135447859764099,0.5299787521362305
139,29.348582983016968,4.607057332992554,24.741525650024414,0.13151824474334717,0.8250055621067683,1.0,0.21777241818710882,0.02,23.86018072301522,0.9446117281913757,0.9937719106674194,0.9943912029266357,0.997384786605835,0.9898291230201721,0.9830339550971985,1.0,0.9605777859687805,0.9692350029945374,0.9995998740196228,0.9538360238075256,0.9751225709915161,0.8881458044052124,0.9405186176300049,0.9014935493469238,1.0,0.8381562232971191,0.7886326909065247,1.0,0.7051947712898254,0.13151824474334717,0.9593743085861206,0.8546699285507202,0.6436389684677124,0.6561941504478455,0.5464484691619873,0.44130435585975647,0.4452836513519287,0.7208648324012756,0.5273343324661255
140,27.14693534374237,2.396767497062683,24.750167846679688,0.13208352029323578,0.8240789944926897,1.0,0.21745031205024243,0.02,23.86750417004805,0.9443115592002869,0.9908351302146912,0.9904463887214661,0.9980416893959045,0.9857195615768433,0.9790120720863342,1.0,0.9613503813743591,0.9728186726570129,1.0,0.9511376023292542,0.9791051745414734,0.8880234956741333,0.9369369745254517,0.8954966068267822,1.0,0.8316537737846375,0.7869793176651001,1.0,0.7002514600753784,0.13208352029323578,0.96263188123703,0.8508915305137634,0.6399573683738708,0.6499791145324707,0.5508968234062195,0.4405127763748169,0.44831615686416626,0.7307959198951721,0.5241848826408386
141,26.94650238752365,2.224132239818573,24.722370147705078,0.13082270324230194,0.8215404585003853,1.0,0.21771725320808474,0.02,23.856075201998465,0.9417621493339539,0.9860345125198364,0.9846358299255371,0.9988139271736145,0.9809312224388123,0.9750964641571045,0.999068558216095,0.9628658294677734,0.9762539863586426,1.0,0.9472877979278564,0.9804370999336243,0.8859160542488098,0.9310119152069092,0.8876833915710449,1.0,0.8226323127746582,0.783018946647644,1.0,0.693497359752655,0.13082270324230194,0.9634526968002319,0.8459166884422302,0.6345269680023193,0.6419292092323303,0.553320586681366,0.4372193515300751,0.4480796158313751,0.734749972820282,0.5192486047744751
142,29.076268553733826,4.430055022239685,24.64621353149414,0.12956760823726654,0.8207505250970523,1.0,0.21840645428735833,0.02,24.050121377920732,0.9405884146690369,0.9828421473503113,0.9804565906524658,1.0,0.9811649918556213,0.9764193892478943,0.9991307854652405,0.9629464745521545,0.9814391732215881,0.9998887777328491,0.9448789954185486,0.9834945201873779,0.8884957432746887,0.9287617206573486,0.8847110867500305,1.0,0.8165948987007141,0.7809504866600037,1.0,0.6897613406181335,0.12956760823726654,0.9647589921951294,0.8462737798690796,0.6315389275550842,0.6398240327835083,0.554573655128479,0.4347325563430786,0.44851818680763245,0.7368155717849731,0.5133869051933289
143,27.45583474636078,2.8333181142807007,24.622516632080078,0.12765377759933472,0.81921493212382,1.0,0.2187282309160165,0.02,23.898718549055047,0.9376381039619446,0.979411244392395,0.9771432280540466,1.0,0.9809675216674805,0.9767405986785889,0.9965192079544067,0.962410032749176,0.9846605062484741,0.9981306791305542,0.9411384463310242,0.9840948581695557,0.8889853954315186,0.9253503680229187,0.8807132840156555,1.0,0.809027373790741,0.7774945497512817,1.0,0.6855344176292419,0.12765377759933472,0.9661529660224915,0.8454728722572327,0.6282945871353149,0.6370798945426941,0.557029128074646,0.43256980180740356,0.44793522357940674,0.7387229204177856,0.5095769762992859
144,29.299456238746643,4.723007798194885,24.576448440551758,0.13005578517913818,0.8187692244847615,1.0,0.21823992113216104,0.02,23.91542298696004,0.9386985898017883,0.9788798689842224,0.9734153747558594,1.0,0.9771420359611511,0.9805353283882141,0.9959484338760376,0.9665325284004211,0.9854744672775269,0.9907636046409607,0.9381239414215088,0.9876245260238647,0.8899237513542175,0.9218928813934326,0.8798062205314636,1.0,0.8049981594085693,0.7752099633216858,1.0,0.6849155426025391,0.13005578517913818,0.9681254625320435,0.8430101275444031,0.625298798084259,0.6339990496635437,0.5597288012504578,0.4339112937450409,0.4502148926258087,0.7405617833137512,0.5082855224609375
145,28.99366521835327,4.430589199066162,24.56307601928711,0.13244850933551788,0.819740924735864,1.0,0.21785295034975022,0.02,23.94602017395664,0.9409869313240051,0.9801708459854126,0.9784395694732666,0.9985817670822144,0.9744704365730286,0.9874299764633179,0.9949132800102234,0.9694271087646484,0.9856380224227905,0.9816032648086548,0.9374199509620667,0.9927285313606262,0.8921104073524475,0.9218887686729431,0.8816054463386536,1.0,0.8048993945121765,0.7753645777702332,1.0,0.6866772770881653,0.13244850933551788,0.970209002494812,0.8430125713348389,0.6267034411430359,0.6314100027084351,0.5625090003013611,0.43651559948921204,0.4523756504058838,0.7448461055755615,0.5078423023223877
146,28.249613881111145,3.6573859453201294,24.592227935791016,0.13286761939525604,0.8209613675872485,1.0,0.2169656601416799,0.02,24.005863248952664,0.9435247182846069,0.980731189250946,0.9832190275192261,0.997671365737915,0.9727352261543274,0.9944646954536438,0.9933673739433289,0.9736500382423401,0.9841541647911072,0.972598135471344,0.9372370839118958,0.9964866638183594,0.8940274119377136,0.9206559658050537,0.882269024848938,1.0,0.8041139245033264,0.7756796479225159,1.0,0.6884950995445251,0.13286761939525604,0.9704717397689819,0.8435664772987366,0.6315358877182007,0.6289033889770508,0.5679012537002563,0.44365090131759644,0.4569399356842041,0.7498217821121216,0.5081012845039368
147,28.66035747528076,4.031516075134277,24.628841400146484,0.13343532383441925,0.8230701580643653,1.0,0.21614034798676993,0.02,23.93749005999416,0.9467291831970215,0.9832448959350586,0.9876477718353271,0.9988263845443726,0.9735807180404663,1.0,0.9929793477058411,0.9814965724945068,0.9817118048667908,0.9685002565383911,0.9391034841537476,1.0,0.8955221772193909,0.9189892411231995,0.881912112236023,1.0,0.8045468330383301,0.777069091796875,1.0,0.6918756365776062,0.13343532383441925,0.9712572693824768,0.846851110458374,0.6380985379219055,0.631580650806427,0.5725118517875671,0.4517562985420227,0.4626372158527374,0.7512510418891907,0.5089899301528931
148,29.856313347816467,5.164209008216858,24.69210433959961,0.13707901537418365,0.8266075775027275,1.0,0.21493710524304133,0.02,23.91841453500092,0.9517701864242554,0.9897626042366028,0.9945511817932129,1.0,0.9764065742492676,1.0,0.9936891198158264,0.9900894165039062,0.9785463213920593,0.9651156663894653,0.9413632154464722,1.0,0.8985022306442261,0.922985315322876,0.885634183883667,1.0,0.8087730407714844,0.7783766388893127,1.0,0.6992359161376953,0.13707901537418365,0.9766436815261841,0.8542516827583313,0.6474095582962036,0.6386644244194031,0.5779951214790344,0.4603813588619232,0.47067174315452576,0.7523002624511719,0.5080288648605347
149,28.536060094833374,3.73783278465271,24.798227310180664,0.1411857306957245,0.8303259899218877,1.0,0.21345189882075535,0.02,23.90660502400715,0.9570072889328003,0.9949861168861389,0.9961206316947937,1.0,0.9809471368789673,1.0,0.9977266788482666,0.9965795874595642,0.9778405427932739,0.9592581391334534,0.945982813835144,1.0,0.901462972164154,0.9279366135597229,0.8897842168807983,1.0,0.8165367245674133,0.7768833041191101,1.0,0.706795871257782,0.1411857306957245,0.9825572967529297,0.8602616190910339,0.6569579839706421,0.6456179022789001,0.5864545106887817,0.4702353775501251,0.47994473576545715,0.754207968711853,0.506507933139801
150,28.648040413856506,3.7382599115371704,24.909780502319336,0.145589217543602,0.8341845775643985,1.0,0.2116424035721784,0.02,23.975112534943037,0.9627254605293274,0.998654305934906,0.9969891905784607,1.0,0.9833148121833801,1.0,1.0,1.0,0.9813668131828308,0.954677939414978,0.9523636102676392,1.0,0.9059120416641235,0.9329491853713989,0.8962950706481934,1.0,0.8239828944206238,0.7765721678733826,1.0,0.7150091528892517,0.145589217543602,0.9854254126548767,0.8658419251441956,0.6658027768135071,0.6524612903594971,0.5960126519203186,0.4820437729358673,0.4900314211845398,0.7554832696914673,0.5060329437255859
151,29.042619466781616,4.017080068588257,25.02553939819336,0.14977918565273285,0.8384556358059247,1.0,0.20959755083682086,0.02,23.870320648071356,0.9675336480140686,1.0,0.996891975402832,1.0,0.9850406646728516,1.0,1.0,1.0,0.9887716174125671,0.9512906074523926,0.9580572843551636,1.0,0.9120426177978516,0.9406765103340149,0.9051831960678101,1.0,0.8326727747917175,0.7795809507369995,1.0,0.7246372699737549,0.14977918565273285,0.98825603723526,0.8723505735397339,0.6737823486328125,0.6605591177940369,0.605647623538971,0.49464544653892517,0.5004885196685791,0.758865237236023,0.5069158673286438
152,27.55984389781952,2.4061745405197144,25.153669357299805,0.15135310590267181,0.8420455430944761,1.0,0.20845059360578577,0.02,23.85604569897987,0.9714910387992859,1.0,0.99671471118927,1.0,0.9885172247886658,1.0,1.0,1.0,0.995903491973877,0.9489717483520508,0.9631652235984802,1.0,0.9184711575508118,0.947425901889801,0.9137636423110962,1.0,0.839179515838623,0.7827089428901672,1.0,0.7323894500732422,0.15135310590267181,0.9914568066596985,0.8793981671333313,0.6824272871017456,0.6668709516525269,0.6125836968421936,0.5039878487586975,0.5079942345619202,0.7593591809272766,0.5072329640388489
153,27.760188817977905,2.4988229274749756,25.26136589050293,0.1524568796157837,0.844516787926356,1.0,0.20716601012087293,0.02,23.84831255103927,0.9741523265838623,1.0,0.9958605766296387,1.0,0.9907440543174744,1.0,0.9995157718658447,1.0,0.9995251893997192,0.9463555812835693,0.9653641581535339,1.0,0.9222963452339172,0.9510493874549866,0.9196103811264038,1.0,0.8429574370384216,0.7834109663963318,1.0,0.738689661026001,0.1524568796157837,0.9934611320495605,0.8851520419120789,0.6903800964355469,0.672770082950592,0.6162082552909851,0.512420654296875,0.5157461166381836,0.7577363848686218,0.5096401572227478
154,28.137677788734436,2.8021732568740845,25.33550453186035,0.15437625348567963,0.8464390789469083,1.0,0.2059510427701164,0.02,23.844100015005097,0.9749354720115662,1.0,0.9944832921028137,1.0,0.9914840459823608,0.999532163143158,0.9976786375045776,1.0,1.0,0.945888340473175,0.9684311747550964,1.0,0.9242050051689148,0.9543711543083191,0.9251724481582642,1.0,0.845552384853363,0.7857500314712524,1.0,0.7447086572647095,0.15437625348567963,0.9956532120704651,0.8900425434112549,0.6984853148460388,0.6796271800994873,0.6175197958946228,0.5196269750595093,0.5219588279724121,0.7532884478569031,0.5104010105133057
155,28.05081021785736,2.657638907432556,25.393171310424805,0.15467651188373566,0.8479846522212029,1.0,0.20482454694499214,0.02,24.023463179008104,0.973521888256073,1.0,0.994625985622406,1.0,0.9902297854423523,1.0,0.9967325329780579,0.9983702301979065,1.0,0.9444234371185303,0.9701783061027527,1.0,0.9258055090904236,0.957696259021759,0.9296687841415405,1.0,0.8467233180999756,0.7869181632995605,1.0,0.7502854466438293,0.15467651188373566,0.9957991242408752,0.8952924013137817,0.7074200510978699,0.685884952545166,0.6186292767524719,0.5264934301376343,0.5248268842697144,0.7518522143363953,0.5134850740432739
156,27.6859872341156,2.246448278427124,25.439538955688477,0.15550638735294342,0.8479015534122785,1.0,0.20393098653116,0.02,23.860185475088656,0.970674455165863,0.9994552135467529,0.9947153925895691,1.0,0.9868209362030029,0.9995626211166382,0.9949765801429749,0.9951678514480591,0.9985547661781311,0.9415215253829956,0.9697089791297913,0.9990278482437134,0.9261088371276855,0.9586520791053772,0.9322751760482788,1.0,0.846714198589325,0.7864245772361755,1.0,0.7528116106987,0.15550638735294342,0.9930424690246582,0.8971600532531738,0.7142377495765686,0.6888598203659058,0.6172203421592712,0.530267596244812,0.5241158604621887,0.7481226921081543,0.5153409838676453
157,28.423131823539734,2.9860857725143433,25.43704605102539,0.1591276079416275,0.847536510725816,1.0,0.20283724975724748,0.02,23.858127243001945,0.9676267504692078,0.9995118379592896,0.9939277768135071,1.0,0.9816238284111023,1.0,0.9965205788612366,0.9920293688774109,0.9960920810699463,0.9407846927642822,0.9685960412025452,0.9947596788406372,0.924619197845459,0.9577080011367798,0.9333654046058655,1.0,0.8470994830131531,0.7865543365478516,1.0,0.755225658416748,0.1591276079416275,0.9895695447921753,0.8985077738761902,0.7211997509002686,0.6936480402946472,0.6147076487541199,0.5334436297416687,0.5226259231567383,0.7424444556236267,0.5147762298583984
158,28.717904210090637,3.291808247566223,25.426095962524414,0.16443012654781342,0.8477330798904101,1.0,0.20196394417533434,0.02,23.840178980026394,0.9638826251029968,0.9983843564987183,0.9932670593261719,1.0,0.9779998660087585,1.0,0.9983823895454407,0.9881197214126587,0.9938960671424866,0.9417887926101685,0.9667294025421143,0.9934678673744202,0.9273130297660828,0.9591740369796753,0.9359637498855591,1.0,0.8511047959327698,0.7876242399215698,1.0,0.7590693831443787,0.16443012654781342,0.9843481183052063,0.9006173014640808,0.7306967377662659,0.6972135305404663,0.6129137277603149,0.5347549319267273,0.519235372543335,0.7405816912651062,0.5110334753990173
159,27.518189072608948,2.0861974954605103,25.431991577148438,0.1672993302345276,0.8465604643026988,1.0,0.20122635824521307,0.02,23.958233484998345,0.9609597325325012,0.9945058822631836,0.9909653663635254,1.0,0.9763070344924927,1.0,0.996245265007019,0.983784019947052,0.9913530349731445,0.9430147409439087,0.963415265083313,0.9899201989173889,0.9268503785133362,0.9579819440841675,0.9358943104743958,1.0,0.8525140285491943,0.7862986922264099,1.0,0.7609609961509705,0.1672993302345276,0.9770877361297607,0.900862991809845,0.7358132004737854,0.6986078023910522,0.6107648611068726,0.5342010855674744,0.5143064856529236,0.7368590235710144,0.5100405216217041
160,27.384081423282623,1.9872670769691467,25.396814346313477,0.16836175322532654,0.8440622438987097,1.0,0.2006793992348415,0.02,23.859202177030966,0.9580806493759155,0.9896145462989807,0.9876911640167236,1.0,0.9749610424041748,0.9992668032646179,0.9944519996643066,0.9783966541290283,0.9869275689125061,0.9429318904876709,0.9584869146347046,0.9846091270446777,0.9241781234741211,0.9545830488204956,0.9333688616752625,1.0,0.8510513305664062,0.7820413708686829,1.0,0.759847104549408,0.16836175322532654,0.968455970287323,0.8984776139259338,0.7373638153076172,0.6970144510269165,0.6063565015792847,0.530877411365509,0.5079519748687744,0.7346318364143372,0.511887788772583
161,27.390867590904236,2.0690006017684937,25.321866989135742,0.16989701986312866,0.8402558426062267,1.0,0.20012784929930308,0.02,23.848306720959954,0.953541100025177,0.9845970869064331,0.9844358563423157,1.0,0.9729166626930237,0.9971879720687866,0.9918912649154663,0.9716045260429382,0.9807192087173462,0.9413217306137085,0.9522141218185425,0.9774531722068787,0.9195914268493652,0.9492262005805969,0.9285526871681213,1.0,0.8475518226623535,0.7750851511955261,1.0,0.7554077506065369,0.16989701986312866,0.9594932198524475,0.8936448693275452,0.7366275191307068,0.6934518814086914,0.6017470359802246,0.5248405933380127,0.5000811815261841,0.7305607795715332,0.5140334367752075
162,27.321482300758362,2.113808274269104,25.207674026489258,0.16898570954799652,0.8354157174626986,1.0,0.2002906794138058,0.02,23.872608815901913,0.9492106437683105,0.979569673538208,0.9816940426826477,0.9986563324928284,0.9705855846405029,0.9951567649841309,0.9887847304344177,0.9642611742019653,0.9733584523200989,0.9402040839195251,0.9462977647781372,0.9695855379104614,0.9141837358474731,0.9427235722541809,0.9226513504981995,1.0,0.8426470756530762,0.7668546438217163,1.0,0.7494929432868958,0.16898570954799652,0.9486570954322815,0.8870704174041748,0.7338340282440186,0.6879881024360657,0.5955783128738403,0.5169097185134888,0.49023279547691345,0.7237412333488464,0.5135560035705566
163,28.72145140171051,3.6589800119400024,25.062471389770508,0.16793866455554962,0.8317315513888995,1.0,0.20057859134334727,0.02,24.018539755023085,0.9454032182693481,0.9754109382629395,0.9785807132720947,0.997517466545105,0.968383252620697,0.99251389503479,0.9868241548538208,0.9597522616386414,0.9694244861602783,0.9435913562774658,0.9420403242111206,0.9650094509124756,0.9114010334014893,0.9357560276985168,0.9156771898269653,0.9978154301643372,0.8379185795783997,0.7636253833770752,1.0,0.7449894547462463,0.16793866455554962,0.9409642815589905,0.8817371129989624,0.7333425879478455,0.6838412880897522,0.5911698937416077,0.5103675723075867,0.48063287138938904,0.7172025442123413,0.5131151080131531
164,27.67236042022705,2.720414161682129,24.951946258544922,0.16503819823265076,0.8283241262038549,1.0,0.20119201114396484,0.02,23.851428410038352,0.9407554268836975,0.9716876149177551,0.9767342209815979,0.9954148530960083,0.9685453772544861,0.991642951965332,0.9861488342285156,0.9544588923454285,0.9645240902900696,0.9475042223930359,0.9381462335586548,0.9619778990745544,0.9095010161399841,0.929684042930603,0.9083738327026367,0.9967895150184631,0.832558274269104,0.7601544857025146,1.0,0.7390546202659607,0.16503819823265076,0.9333487749099731,0.8762620091438293,0.7333574891090393,0.6787130832672119,0.5869870781898499,0.5033029913902283,0.47167664766311646,0.7129971981048584,0.5143839120864868
165,27.717514753341675,2.867792844772339,24.849721908569336,0.1615809053182602,0.8245093926787377,1.0,0.20160661782232675,0.02,23.85745254403446,0.9355026483535767,0.9686347842216492,0.9764208793640137,0.993385374546051,0.9698730111122131,0.9903568029403687,0.984086275100708,0.947268009185791,0.9590281844139099,0.9501476287841797,0.9320958852767944,0.9571125507354736,0.905722975730896,0.9220157861709595,0.8996215462684631,0.9943841695785522,0.8252414464950562,0.7549322247505188,1.0,0.7339963912963867,0.1615809053182602,0.9261229038238525,0.87095707654953,0.7336475849151611,0.6732392311096191,0.581853985786438,0.495707631111145,0.4623132646083832,0.7124278545379639,0.5176047682762146
